hour,box_id,layer,box_number,trial,value,x_inches,y_inches,z_inches,exposed_surfaces
0,L1B1,1,1,Trial 2,-0.9,11.75,31.5,35.0,3
0,L1B1,1,1,Trial 3,2.5,11.75,31.5,35.0,3
0,L1B1,1,1,Trial 5,-1.4,11.75,31.5,35.0,3
0,L1B1,1,1,Trial 6,0.9,11.75,31.5,35.0,3
0,L1B2,1,2,Trial 2,-1.0,35.25,31.5,35.0,3
0,L1B2,1,2,Trial 3,2.6,35.25,31.5,35.0,3
0,L1B2,1,2,Trial 5,-0.6,35.25,31.5,35.0,3
0,L1B2,1,2,Trial 6,1.3,35.25,31.5,35.0,3
0,L1B3,1,3,Trial 2,-0.1,8.0,11.75,35.0,3
0,L1B3,1,3,Trial 3,0.6,8.0,11.75,35.0,3
0,L1B3,1,3,Trial 5,-1.2,8.0,11.75,35.0,3
0,L1B3,1,3,Trial 6,0.0,8.0,11.75,35.0,3
0,L1B4,1,4,Trial 2,-1.3,24.0,11.75,35.0,2
0,L1B4,1,4,Trial 3,-0.7,24.0,11.75,35.0,2
0,L1B4,1,4,Trial 5,-1.4,24.0,11.75,35.0,2
0,L1B4,1,4,Trial 6,-0.1,24.0,11.75,35.0,2
0,L1B5,1,5,Trial 2,-1.2,40.0,11.75,35.0,3
0,L1B5,1,5,Trial 3,-0.3,40.0,11.75,35.0,3
0,L1B5,1,5,Trial 5,-1.4,40.0,11.75,35.0,3
0,L1B5,1,5,Trial 6,0.7,40.0,11.75,35.0,3
0,L2B6,2,6,Trial 2,-1.0,11.75,8.0,25.0,2
0,L2B6,2,6,Trial 3,0.7,11.75,8.0,25.0,2
0,L2B6,2,6,Trial 4,-1.1,11.75,8.0,25.0,2
0,L2B6,2,6,Trial 5,-1.2,11.75,8.0,25.0,2
0,L2B6,2,6,Trial 6,-0.1,11.75,8.0,25.0,2
0,L2B7,2,7,Trial 2,-1.1,35.25,8.0,25.0,1
0,L2B7,2,7,Trial 3,0.0,35.25,8.0,25.0,1
0,L2B7,2,7,Trial 4,-1.2,35.25,8.0,25.0,1
0,L2B7,2,7,Trial 5,-1.3,35.25,8.0,25.0,1
0,L2B7,2,7,Trial 6,-1.1,35.25,8.0,25.0,1
0,L2B8,2,8,Trial 2,-1.1,8.0,27.75,25.0,2
0,L2B8,2,8,Trial 3,-0.5,8.0,27.75,25.0,2
0,L2B8,2,8,Trial 4,-1.0,8.0,27.75,25.0,2
0,L2B8,2,8,Trial 5,-1.2,8.0,27.75,25.0,2
0,L2B8,2,8,Trial 6,-0.9,8.0,27.75,25.0,2
0,L2B9,2,9,Trial 2,-0.6,24.0,27.75,25.0,2
0,L2B9,2,9,Trial 3,-0.6,24.0,27.75,25.0,2
0,L2B9,2,9,Trial 4,-1.2,24.0,27.75,25.0,2
0,L2B9,2,9,Trial 5,-1.2,24.0,27.75,25.0,2
0,L2B9,2,9,Trial 6,-1.0,24.0,27.75,25.0,2
0,L2B10,2,10,Trial 2,-1.1,40.0,27.75,25.0,2
0,L2B10,2,10,Trial 3,-0.8,40.0,27.75,25.0,2
0,L2B10,2,10,Trial 4,-1.1,40.0,27.75,25.0,2
0,L2B10,2,10,Trial 5,-0.9,40.0,27.75,25.0,2
0,L2B10,2,10,Trial 6,-1.1,40.0,27.75,25.0,2
0,L3B11,3,11,Trial 2,-0.9,11.75,8.0,15.0,2
0,L3B11,3,11,Trial 3,-0.1,11.75,8.0,15.0,2
0,L3B11,3,11,Trial 4,-0.8,11.75,8.0,15.0,2
0,L3B11,3,11,Trial 5,-0.9,11.75,8.0,15.0,2
0,L3B11,3,11,Trial 6,-0.7,11.75,8.0,15.0,2
0,L3B12,3,12,Trial 2,-0.7,35.25,8.0,15.0,2
0,L3B12,3,12,Trial 3,-0.5,35.25,8.0,15.0,2
0,L3B12,3,12,Trial 4,-0.7,35.25,8.0,15.0,2
0,L3B12,3,12,Trial 5,-0.9,35.25,8.0,15.0,2
0,L3B12,3,12,Trial 6,-0.4,35.25,8.0,15.0,2
0,L3B13,3,13,Trial 2,-1.2,8.0,27.75,15.0,2
0,L3B13,3,13,Trial 3,-0.7,8.0,27.75,15.0,2
0,L3B13,3,13,Trial 4,-0.8,8.0,27.75,15.0,2
0,L3B13,3,13,Trial 5,-1.0,8.0,27.75,15.0,2
0,L3B13,3,13,Trial 6,0.1,8.0,27.75,15.0,2
0,L3B14,3,14,Trial 2,-0.6,24.0,27.75,15.0,1
0,L3B14,3,14,Trial 3,-0.8,24.0,27.75,15.0,1
0,L3B14,3,14,Trial 4,-0.8,24.0,27.75,15.0,1
0,L3B14,3,14,Trial 5,-0.9,24.0,27.75,15.0,1
0,L3B14,3,14,Trial 6,-0.7,24.0,27.75,15.0,1
0,L3B15,3,15,Trial 2,-0.9,40.0,27.75,15.0,2
0,L3B15,3,15,Trial 3,0.0,40.0,27.75,15.0,2
0,L3B15,3,15,Trial 4,-0.8,40.0,27.75,15.0,2
0,L3B15,3,15,Trial 5,-0.9,40.0,27.75,15.0,2
0,L3B15,3,15,Trial 6,0.0,40.0,27.75,15.0,2
0,L4B16,4,16,Trial 3,0.0,11.75,8.0,5.0,3
0,L4B16,4,16,Trial 4,-0.6,11.75,8.0,5.0,3
0,L4B16,4,16,Trial 5,-0.7,11.75,8.0,5.0,3
0,L4B16,4,16,Trial 6,-0.4,11.75,8.0,5.0,3
0,L4B17,4,17,Trial 3,0.5,35.25,8.0,5.0,3
0,L4B17,4,17,Trial 4,-0.4,35.25,8.0,5.0,3
0,L4B17,4,17,Trial 5,-0.6,35.25,8.0,5.0,3
0,L4B17,4,17,Trial 6,-0.3,35.25,8.0,5.0,3
0,L4B18,4,18,Trial 3,-0.1,8.0,27.75,5.0,3
0,L4B18,4,18,Trial 4,-0.6,8.0,27.75,5.0,3
0,L4B18,4,18,Trial 5,-0.7,8.0,27.75,5.0,3
0,L4B18,4,18,Trial 6,0.1,8.0,27.75,5.0,3
0,L4B19,4,19,Trial 3,-0.5,24.0,27.75,5.0,2
0,L4B19,4,19,Trial 4,-0.8,24.0,27.75,5.0,2
0,L4B19,4,19,Trial 5,-0.7,24.0,27.75,5.0,2
0,L4B19,4,19,Trial 6,-0.7,24.0,27.75,5.0,2
0,L4B20,4,20,Trial 3,-0.5,40.0,27.75,5.0,3
0,L4B20,4,20,Trial 4,-0.6,40.0,27.75,5.0,3
0,L4B20,4,20,Trial 5,-0.5,40.0,27.75,5.0,3
0,L4B20,4,20,Trial 6,0.1,40.0,27.75,5.0,3
2,L1B1,1,1,Trial 2,-1.0,11.75,31.5,35.0,3
2,L1B1,1,1,Trial 3,1.0,11.75,31.5,35.0,3
2,L1B1,1,1,Trial 5,-2.4,11.75,31.5,35.0,3
2,L1B1,1,1,Trial 6,1.0,11.75,31.5,35.0,3
2,L1B2,1,2,Trial 2,-1.1,35.25,31.5,35.0,3
2,L1B2,1,2,Trial 3,1.6,35.25,31.5,35.0,3
2,L1B2,1,2,Trial 5,-1.2,35.25,31.5,35.0,3
2,L1B2,1,2,Trial 6,1.5,35.25,31.5,35.0,3
2,L1B3,1,3,Trial 2,-0.2,8.0,11.75,35.0,3
2,L1B3,1,3,Trial 3,0.2,8.0,11.75,35.0,3
2,L1B3,1,3,Trial 5,-0.9,8.0,11.75,35.0,3
2,L1B3,1,3,Trial 6,0.4,8.0,11.75,35.0,3
2,L1B4,1,4,Trial 2,-1.3,24.0,11.75,35.0,2
2,L1B4,1,4,Trial 3,-1.7,24.0,11.75,35.0,2
2,L1B4,1,4,Trial 5,-1.9,24.0,11.75,35.0,2
2,L1B4,1,4,Trial 6,-0.1,24.0,11.75,35.0,2
2,L1B5,1,5,Trial 2,-1.2,40.0,11.75,35.0,3
2,L1B5,1,5,Trial 3,0.2,40.0,11.75,35.0,3
2,L1B5,1,5,Trial 5,-1.8,40.0,11.75,35.0,3
2,L1B5,1,5,Trial 6,0.8,40.0,11.75,35.0,3
2,L2B6,2,6,Trial 2,-1.0,11.75,8.0,25.0,2
2,L2B6,2,6,Trial 3,0.6,11.75,8.0,25.0,2
2,L2B6,2,6,Trial 4,-1.2,11.75,8.0,25.0,2
2,L2B6,2,6,Trial 5,-1.2,11.75,8.0,25.0,2
2,L2B6,2,6,Trial 6,-0.1,11.75,8.0,25.0,2
2,L2B7,2,7,Trial 2,-1.2,35.25,8.0,25.0,1
2,L2B7,2,7,Trial 3,-0.9,35.25,8.0,25.0,1
2,L2B7,2,7,Trial 4,-1.4,35.25,8.0,25.0,1
2,L2B7,2,7,Trial 5,-1.2,35.25,8.0,25.0,1
2,L2B7,2,7,Trial 6,-1.0,35.25,8.0,25.0,1
2,L2B8,2,8,Trial 2,-1.1,8.0,27.75,25.0,2
2,L2B8,2,8,Trial 3,-1.1,8.0,27.75,25.0,2
2,L2B8,2,8,Trial 4,-1.2,8.0,27.75,25.0,2
2,L2B8,2,8,Trial 5,-1.1,8.0,27.75,25.0,2
2,L2B8,2,8,Trial 6,-0.7,8.0,27.75,25.0,2
2,L2B9,2,9,Trial 2,-0.7,24.0,27.75,25.0,2
2,L2B9,2,9,Trial 3,-0.5,24.0,27.75,25.0,2
2,L2B9,2,9,Trial 4,-1.2,24.0,27.75,25.0,2
2,L2B9,2,9,Trial 5,-1.1,24.0,27.75,25.0,2
2,L2B9,2,9,Trial 6,-0.9,24.0,27.75,25.0,2
2,L2B10,2,10,Trial 2,-1.1,40.0,27.75,25.0,2
2,L2B10,2,10,Trial 3,-0.8,40.0,27.75,25.0,2
2,L2B10,2,10,Trial 4,-1.1,40.0,27.75,25.0,2
2,L2B10,2,10,Trial 5,-0.7,40.0,27.75,25.0,2
2,L2B10,2,10,Trial 6,-1.0,40.0,27.75,25.0,2
2,L3B11,3,11,Trial 2,-0.9,11.75,8.0,15.0,2
2,L3B11,3,11,Trial 3,-0.4,11.75,8.0,15.0,2
2,L3B11,3,11,Trial 4,-1.1,11.75,8.0,15.0,2
2,L3B11,3,11,Trial 5,-1.1,11.75,8.0,15.0,2
2,L3B11,3,11,Trial 6,-0.9,11.75,8.0,15.0,2
2,L3B12,3,12,Trial 2,-0.7,35.25,8.0,15.0,2
2,L3B12,3,12,Trial 3,-0.8,35.25,8.0,15.0,2
2,L3B12,3,12,Trial 4,-0.9,35.25,8.0,15.0,2
2,L3B12,3,12,Trial 5,-1.1,35.25,8.0,15.0,2
2,L3B12,3,12,Trial 6,-0.5,35.25,8.0,15.0,2
2,L3B13,3,13,Trial 2,-1.2,8.0,27.75,15.0,2
2,L3B13,3,13,Trial 3,-1.0,8.0,27.75,15.0,2
2,L3B13,3,13,Trial 4,-1.0,8.0,27.75,15.0,2
2,L3B13,3,13,Trial 5,-1.1,8.0,27.75,15.0,2
2,L3B13,3,13,Trial 6,0.0,8.0,27.75,15.0,2
2,L3B14,3,14,Trial 2,-0.6,24.0,27.75,15.0,1
2,L3B14,3,14,Trial 3,-0.8,24.0,27.75,15.0,1
2,L3B14,3,14,Trial 4,-1.0,24.0,27.75,15.0,1
2,L3B14,3,14,Trial 5,-1.0,24.0,27.75,15.0,1
2,L3B14,3,14,Trial 6,-0.7,24.0,27.75,15.0,1
2,L3B15,3,15,Trial 2,-0.9,40.0,27.75,15.0,2
2,L3B15,3,15,Trial 3,0.6,40.0,27.75,15.0,2
2,L3B15,3,15,Trial 4,-1.0,40.0,27.75,15.0,2
2,L3B15,3,15,Trial 5,-1.0,40.0,27.75,15.0,2
2,L3B15,3,15,Trial 6,0.4,40.0,27.75,15.0,2
2,L4B16,4,16,Trial 3,-0.7,11.75,8.0,5.0,3
2,L4B16,4,16,Trial 4,-0.6,11.75,8.0,5.0,3
2,L4B16,4,16,Trial 5,-0.7,11.75,8.0,5.0,3
2,L4B16,4,16,Trial 6,-0.5,11.75,8.0,5.0,3
2,L4B17,4,17,Trial 3,-0.1,35.25,8.0,5.0,3
2,L4B17,4,17,Trial 4,-0.3,35.25,8.0,5.0,3
2,L4B17,4,17,Trial 5,-0.6,35.25,8.0,5.0,3
2,L4B17,4,17,Trial 6,-0.3,35.25,8.0,5.0,3
2,L4B18,4,18,Trial 3,-0.6,8.0,27.75,5.0,3
2,L4B18,4,18,Trial 4,-0.6,8.0,27.75,5.0,3
2,L4B18,4,18,Trial 5,-0.7,8.0,27.75,5.0,3
2,L4B18,4,18,Trial 6,0.2,8.0,27.75,5.0,3
2,L4B19,4,19,Trial 3,-0.8,24.0,27.75,5.0,2
2,L4B19,4,19,Trial 4,-0.8,24.0,27.75,5.0,2
2,L4B19,4,19,Trial 5,-0.7,24.0,27.75,5.0,2
2,L4B19,4,19,Trial 6,-0.8,24.0,27.75,5.0,2
2,L4B20,4,20,Trial 3,-0.8,40.0,27.75,5.0,3
2,L4B20,4,20,Trial 4,-0.7,40.0,27.75,5.0,3
2,L4B20,4,20,Trial 5,-0.5,40.0,27.75,5.0,3
2,L4B20,4,20,Trial 6,0.3,40.0,27.75,5.0,3
4,L1B1,1,1,Trial 2,-1.3,11.75,31.5,35.0,3
4,L1B1,1,1,Trial 3,2.0,11.75,31.5,35.0,3
4,L1B1,1,1,Trial 5,-1.9,11.75,31.5,35.0,3
4,L1B1,1,1,Trial 6,1.5,11.75,31.5,35.0,3
4,L1B2,1,2,Trial 2,-1.7,35.25,31.5,35.0,3
4,L1B2,1,2,Trial 3,2.3,35.25,31.5,35.0,3
4,L1B2,1,2,Trial 5,-0.2,35.25,31.5,35.0,3
4,L1B2,1,2,Trial 6,1.7,35.25,31.5,35.0,3
4,L1B3,1,3,Trial 2,-1.9,8.0,11.75,35.0,3
4,L1B3,1,3,Trial 3,0.9,8.0,11.75,35.0,3
4,L1B3,1,3,Trial 5,3.5,8.0,11.75,35.0,3
4,L1B3,1,3,Trial 6,1.4,8.0,11.75,35.0,3
4,L1B4,1,4,Trial 2,-1.9,24.0,11.75,35.0,2
4,L1B4,1,4,Trial 3,-1.1,24.0,11.75,35.0,2
4,L1B4,1,4,Trial 5,-1.8,24.0,11.75,35.0,2
4,L1B4,1,4,Trial 6,2.8,24.0,11.75,35.0,2
4,L1B5,1,5,Trial 2,-2.0,40.0,11.75,35.0,3
4,L1B5,1,5,Trial 3,1.0,40.0,11.75,35.0,3
4,L1B5,1,5,Trial 5,-1.1,40.0,11.75,35.0,3
4,L1B5,1,5,Trial 6,1.3,40.0,11.75,35.0,3
4,L2B6,2,6,Trial 2,-0.9,11.75,8.0,25.0,2
4,L2B6,2,6,Trial 3,1.1,11.75,8.0,25.0,2
4,L2B6,2,6,Trial 4,-0.1,11.75,8.0,25.0,2
4,L2B6,2,6,Trial 5,-0.5,11.75,8.0,25.0,2
4,L2B6,2,6,Trial 6,0.8,11.75,8.0,25.0,2
4,L2B7,2,7,Trial 2,-1.2,35.25,8.0,25.0,1
4,L2B7,2,7,Trial 3,-0.9,35.25,8.0,25.0,1
4,L2B7,2,7,Trial 4,-1.1,35.25,8.0,25.0,1
4,L2B7,2,7,Trial 5,-0.6,35.25,8.0,25.0,1
4,L2B7,2,7,Trial 6,-1.1,35.25,8.0,25.0,1
4,L2B8,2,8,Trial 2,-1.1,8.0,27.75,25.0,2
4,L2B8,2,8,Trial 3,-1.1,8.0,27.75,25.0,2
4,L2B8,2,8,Trial 4,-0.7,8.0,27.75,25.0,2
4,L2B8,2,8,Trial 5,-0.6,8.0,27.75,25.0,2
4,L2B8,2,8,Trial 6,-0.7,8.0,27.75,25.0,2
4,L2B9,2,9,Trial 2,-0.3,24.0,27.75,25.0,2
4,L2B9,2,9,Trial 3,-0.7,24.0,27.75,25.0,2
4,L2B9,2,9,Trial 4,-1.0,24.0,27.75,25.0,2
4,L2B9,2,9,Trial 5,-1.1,24.0,27.75,25.0,2
4,L2B9,2,9,Trial 6,-0.1,24.0,27.75,25.0,2
4,L2B10,2,10,Trial 2,-1.2,40.0,27.75,25.0,2
4,L2B10,2,10,Trial 3,-1.0,40.0,27.75,25.0,2
4,L2B10,2,10,Trial 4,-0.7,40.0,27.75,25.0,2
4,L2B10,2,10,Trial 5,0.6,40.0,27.75,25.0,2
4,L2B10,2,10,Trial 6,-1.0,40.0,27.75,25.0,2
4,L3B11,3,11,Trial 2,-0.7,11.75,8.0,15.0,2
4,L3B11,3,11,Trial 3,0.4,11.75,8.0,15.0,2
4,L3B11,3,11,Trial 4,-0.9,11.75,8.0,15.0,2
4,L3B11,3,11,Trial 5,-1.2,11.75,8.0,15.0,2
4,L3B11,3,11,Trial 6,-0.4,11.75,8.0,15.0,2
4,L3B12,3,12,Trial 2,-0.6,35.25,8.0,15.0,2
4,L3B12,3,12,Trial 3,-0.8,35.25,8.0,15.0,2
4,L3B12,3,12,Trial 4,-0.7,35.25,8.0,15.0,2
4,L3B12,3,12,Trial 5,-1.2,35.25,8.0,15.0,2
4,L3B12,3,12,Trial 6,0.3,35.25,8.0,15.0,2
4,L3B13,3,13,Trial 2,-1.0,8.0,27.75,15.0,2
4,L3B13,3,13,Trial 3,-1.0,8.0,27.75,15.0,2
4,L3B13,3,13,Trial 4,-0.6,8.0,27.75,15.0,2
4,L3B13,3,13,Trial 5,-1.1,8.0,27.75,15.0,2
4,L3B13,3,13,Trial 6,1.2,8.0,27.75,15.0,2
4,L3B14,3,14,Trial 2,-0.1,24.0,27.75,15.0,1
4,L3B14,3,14,Trial 3,-0.8,24.0,27.75,15.0,1
4,L3B14,3,14,Trial 4,-0.9,24.0,27.75,15.0,1
4,L3B14,3,14,Trial 5,-1.0,24.0,27.75,15.0,1
4,L3B14,3,14,Trial 6,-0.4,24.0,27.75,15.0,1
4,L3B15,3,15,Trial 2,-0.7,40.0,27.75,15.0,2
4,L3B15,3,15,Trial 3,0.6,40.0,27.75,15.0,2
4,L3B15,3,15,Trial 4,-0.8,40.0,27.75,15.0,2
4,L3B15,3,15,Trial 5,-0.9,40.0,27.75,15.0,2
4,L3B15,3,15,Trial 6,2.0,40.0,27.75,15.0,2
4,L4B16,4,16,Trial 3,-0.6,11.75,8.0,5.0,3
4,L4B16,4,16,Trial 4,-0.3,11.75,8.0,5.0,3
4,L4B16,4,16,Trial 5,-0.7,11.75,8.0,5.0,3
4,L4B16,4,16,Trial 6,-0.2,11.75,8.0,5.0,3
4,L4B17,4,17,Trial 3,-0.1,35.25,8.0,5.0,3
4,L4B17,4,17,Trial 4,0.6,35.25,8.0,5.0,3
4,L4B17,4,17,Trial 5,-0.4,35.25,8.0,5.0,3
4,L4B17,4,17,Trial 6,0.1,35.25,8.0,5.0,3
4,L4B18,4,18,Trial 3,0.0,8.0,27.75,5.0,3
4,L4B18,4,18,Trial 4,-0.5,8.0,27.75,5.0,3
4,L4B18,4,18,Trial 5,-0.8,8.0,27.75,5.0,3
4,L4B18,4,18,Trial 6,1.5,8.0,27.75,5.0,3
4,L4B19,4,19,Trial 3,-0.8,24.0,27.75,5.0,2
4,L4B19,4,19,Trial 4,-0.9,24.0,27.75,5.0,2
4,L4B19,4,19,Trial 5,-0.7,24.0,27.75,5.0,2
4,L4B19,4,19,Trial 6,-0.5,24.0,27.75,5.0,2
4,L4B20,4,20,Trial 3,-0.1,40.0,27.75,5.0,3
4,L4B20,4,20,Trial 4,-0.5,40.0,27.75,5.0,3
4,L4B20,4,20,Trial 5,-0.1,40.0,27.75,5.0,3
4,L4B20,4,20,Trial 6,1.6,40.0,27.75,5.0,3
6,L1B1,1,1,Trial 2,3.0,11.75,31.5,35.0,3
6,L1B1,1,1,Trial 3,1.9,11.75,31.5,35.0,3
6,L1B1,1,1,Trial 5,-2.6,11.75,31.5,35.0,3
6,L1B1,1,1,Trial 6,2.7,11.75,31.5,35.0,3
6,L1B2,1,2,Trial 2,1.1,35.25,31.5,35.0,3
6,L1B2,1,2,Trial 3,2.3,35.25,31.5,35.0,3
6,L1B2,1,2,Trial 5,0.0,35.25,31.5,35.0,3
6,L1B2,1,2,Trial 6,3.1,35.25,31.5,35.0,3
6,L1B3,1,3,Trial 2,-1.1,8.0,11.75,35.0,3
6,L1B3,1,3,Trial 3,0.8,8.0,11.75,35.0,3
6,L1B3,1,3,Trial 5,0.8,8.0,11.75,35.0,3
6,L1B3,1,3,Trial 6,1.9,8.0,11.75,35.0,3
6,L1B4,1,4,Trial 2,4.9,24.0,11.75,35.0,2
6,L1B4,1,4,Trial 3,-1.2,24.0,11.75,35.0,2
6,L1B4,1,4,Trial 5,-2.1,24.0,11.75,35.0,2
6,L1B4,1,4,Trial 6,3.0,24.0,11.75,35.0,2
6,L1B5,1,5,Trial 2,1.1,40.0,11.75,35.0,3
6,L1B5,1,5,Trial 3,0.9,40.0,11.75,35.0,3
6,L1B5,1,5,Trial 5,-0.7,40.0,11.75,35.0,3
6,L1B5,1,5,Trial 6,2.8,40.0,11.75,35.0,3
6,L2B6,2,6,Trial 2,1.1,11.75,8.0,25.0,2
6,L2B6,2,6,Trial 3,0.9,11.75,8.0,25.0,2
6,L2B6,2,6,Trial 4,-0.2,11.75,8.0,25.0,2
6,L2B6,2,6,Trial 5,-1.1,11.75,8.0,25.0,2
6,L2B6,2,6,Trial 6,1.0,11.75,8.0,25.0,2
6,L2B7,2,7,Trial 2,-1.0,35.25,8.0,25.0,1
6,L2B7,2,7,Trial 3,-0.9,35.25,8.0,25.0,1
6,L2B7,2,7,Trial 4,-1.1,35.25,8.0,25.0,1
6,L2B7,2,7,Trial 5,-1.2,35.25,8.0,25.0,1
6,L2B7,2,7,Trial 6,-1.0,35.25,8.0,25.0,1
6,L2B8,2,8,Trial 2,-1.1,8.0,27.75,25.0,2
6,L2B8,2,8,Trial 3,-1.2,8.0,27.75,25.0,2
6,L2B8,2,8,Trial 4,-0.9,8.0,27.75,25.0,2
6,L2B8,2,8,Trial 5,-1.1,8.0,27.75,25.0,2
6,L2B8,2,8,Trial 6,-0.5,8.0,27.75,25.0,2
6,L2B9,2,9,Trial 2,1.3,24.0,27.75,25.0,2
6,L2B9,2,9,Trial 3,-0.8,24.0,27.75,25.0,2
6,L2B9,2,9,Trial 4,-1.1,24.0,27.75,25.0,2
6,L2B9,2,9,Trial 5,-1.0,24.0,27.75,25.0,2
6,L2B9,2,9,Trial 6,0.1,24.0,27.75,25.0,2
6,L2B10,2,10,Trial 2,-1.2,40.0,27.75,25.0,2
6,L2B10,2,10,Trial 3,-1.1,40.0,27.75,25.0,2
6,L2B10,2,10,Trial 4,-0.8,40.0,27.75,25.0,2
6,L2B10,2,10,Trial 5,-0.3,40.0,27.75,25.0,2
6,L2B10,2,10,Trial 6,-0.7,40.0,27.75,25.0,2
6,L3B11,3,11,Trial 2,-0.2,11.75,8.0,15.0,2
6,L3B11,3,11,Trial 3,0.5,11.75,8.0,15.0,2
6,L3B11,3,11,Trial 4,-1.1,11.75,8.0,15.0,2
6,L3B11,3,11,Trial 5,-0.9,11.75,8.0,15.0,2
6,L3B11,3,11,Trial 6,-0.7,11.75,8.0,15.0,2
6,L3B12,3,12,Trial 2,-0.7,35.25,8.0,15.0,2
6,L3B12,3,12,Trial 3,-0.8,35.25,8.0,15.0,2
6,L3B12,3,12,Trial 4,-0.7,35.25,8.0,15.0,2
6,L3B12,3,12,Trial 5,-0.9,35.25,8.0,15.0,2
6,L3B12,3,12,Trial 6,0.1,35.25,8.0,15.0,2
6,L3B13,3,13,Trial 2,-1.1,8.0,27.75,15.0,2
6,L3B13,3,13,Trial 3,-1.0,8.0,27.75,15.0,2
6,L3B13,3,13,Trial 4,-0.6,8.0,27.75,15.0,2
6,L3B13,3,13,Trial 5,-0.8,8.0,27.75,15.0,2
6,L3B13,3,13,Trial 6,1.1,8.0,27.75,15.0,2
6,L3B14,3,14,Trial 2,1.3,24.0,27.75,15.0,1
6,L3B14,3,14,Trial 3,-0.8,24.0,27.75,15.0,1
6,L3B14,3,14,Trial 4,-0.8,24.0,27.75,15.0,1
6,L3B14,3,14,Trial 5,-0.8,24.0,27.75,15.0,1
6,L3B14,3,14,Trial 6,-0.6,24.0,27.75,15.0,1
6,L3B15,3,15,Trial 2,-0.2,40.0,27.75,15.0,2
6,L3B15,3,15,Trial 3,0.5,40.0,27.75,15.0,2
6,L3B15,3,15,Trial 4,-0.5,40.0,27.75,15.0,2
6,L3B15,3,15,Trial 5,-0.9,40.0,27.75,15.0,2
6,L3B15,3,15,Trial 6,1.4,40.0,27.75,15.0,2
6,L4B16,4,16,Trial 3,-0.6,11.75,8.0,5.0,3
6,L4B16,4,16,Trial 4,-0.4,11.75,8.0,5.0,3
6,L4B16,4,16,Trial 5,-0.8,11.75,8.0,5.0,3
6,L4B16,4,16,Trial 6,0.1,11.75,8.0,5.0,3
6,L4B17,4,17,Trial 3,-0.1,35.25,8.0,5.0,3
6,L4B17,4,17,Trial 4,0.3,35.25,8.0,5.0,3
6,L4B17,4,17,Trial 5,-0.5,35.25,8.0,5.0,3
6,L4B17,4,17,Trial 6,0.8,35.25,8.0,5.0,3
6,L4B18,4,18,Trial 3,0.0,8.0,27.75,5.0,3
6,L4B18,4,18,Trial 4,-0.4,8.0,27.75,5.0,3
6,L4B18,4,18,Trial 5,-0.8,8.0,27.75,5.0,3
6,L4B18,4,18,Trial 6,1.4,8.0,27.75,5.0,3
6,L4B19,4,19,Trial 3,-0.8,24.0,27.75,5.0,2
6,L4B19,4,19,Trial 4,-0.7,24.0,27.75,5.0,2
6,L4B19,4,19,Trial 5,-0.8,24.0,27.75,5.0,2
6,L4B19,4,19,Trial 6,-0.7,24.0,27.75,5.0,2
6,L4B20,4,20,Trial 3,0.0,40.0,27.75,5.0,3
6,L4B20,4,20,Trial 4,-0.1,40.0,27.75,5.0,3
6,L4B20,4,20,Trial 5,0.0,40.0,27.75,5.0,3
6,L4B20,4,20,Trial 6,2.1,40.0,27.75,5.0,3
8,L1B1,1,1,Trial 2,0.1,11.75,31.5,35.0,3
8,L1B1,1,1,Trial 3,3.0,11.75,31.5,35.0,3
8,L1B1,1,1,Trial 5,0.6,11.75,31.5,35.0,3
8,L1B1,1,1,Trial 6,3.2,11.75,31.5,35.0,3
8,L1B2,1,2,Trial 2,-0.5,35.25,31.5,35.0,3
8,L1B2,1,2,Trial 3,3.0,35.25,31.5,35.0,3
8,L1B2,1,2,Trial 5,1.8,35.25,31.5,35.0,3
8,L1B2,1,2,Trial 6,3.5,35.25,31.5,35.0,3
8,L1B3,1,3,Trial 2,-1.8,8.0,11.75,35.0,3
8,L1B3,1,3,Trial 3,2.0,8.0,11.75,35.0,3
8,L1B3,1,3,Trial 5,6.6,8.0,11.75,35.0,3
8,L1B3,1,3,Trial 6,3.4,8.0,11.75,35.0,3
8,L1B4,1,4,Trial 2,2.4,24.0,11.75,35.0,2
8,L1B4,1,4,Trial 3,-1.0,24.0,11.75,35.0,2
8,L1B4,1,4,Trial 5,-1.7,24.0,11.75,35.0,2
8,L1B4,1,4,Trial 6,6.2,24.0,11.75,35.0,2
8,L1B5,1,5,Trial 2,-0.3,40.0,11.75,35.0,3
8,L1B5,1,5,Trial 3,3.2,40.0,11.75,35.0,3
8,L1B5,1,5,Trial 5,1.2,40.0,11.75,35.0,3
8,L1B5,1,5,Trial 6,3.4,40.0,11.75,35.0,3
8,L2B6,2,6,Trial 2,-0.1,11.75,8.0,25.0,2
8,L2B6,2,6,Trial 3,2.1,11.75,8.0,25.0,2
8,L2B6,2,6,Trial 4,0.9,11.75,8.0,25.0,2
8,L2B6,2,6,Trial 5,-0.6,11.75,8.0,25.0,2
8,L2B6,2,6,Trial 6,1.7,11.75,8.0,25.0,2
8,L2B7,2,7,Trial 2,-1.2,35.25,8.0,25.0,1
8,L2B7,2,7,Trial 3,-0.9,35.25,8.0,25.0,1
8,L2B7,2,7,Trial 4,-0.3,35.25,8.0,25.0,1
8,L2B7,2,7,Trial 5,-0.8,35.25,8.0,25.0,1
8,L2B7,2,7,Trial 6,-1.0,35.25,8.0,25.0,1
